segment_id,segment_index,source_file,sample_rate,channels,start,end,duration,audio_filepath,text,status,reject_reason,transcript
hopdaothanh_00437.wav,437,hopdaothanh.m4a,16000,1,4784.33,4792.33,8.0,/content/drive/MyDrive/ASR_Dataset/segments/hopdaothanh_00437.wav,,pending,,
hopdaothanh_00438.wav,438,hopdaothanh.m4a,16000,1,4792.33,4800.33,8.0,/content/drive/MyDrive/ASR_Dataset/segments/hopdaothanh_00438.wav,,pending,,
hopdaothanh_00439.wav,439,hopdaothanh.m4a,16000,1,4800.33,4806.742,6.412,/content/drive/MyDrive/ASR_Dataset/segments/hopdaothanh_00439.wav,,pending,,
hopdaothanh_00440.wav,440,hopdaothanh.m4a,16000,1,4806.89,4815.478,8.588,/content/drive/MyDrive/ASR_Dataset/segments/hopdaothanh_00440.wav,,pending,,
hopdaothanh_00441.wav,441,hopdaothanh.m4a,16000,1,4815.85,4823.85,8.0,/content/drive/MyDrive/ASR_Dataset/segments/hopdaothanh_00441.wav,,pending,,
hopdaothanh_00442.wav,442,hopdaothanh.m4a,16000,1,4823.85,4831.85,8.0,/content/drive/MyDrive/ASR_Dataset/segments/hopdaothanh_00442.wav,,pending,,
hopdaothanh_00443.wav,443,hopdaothanh.m4a,16000,1,4831.85,4836.63,4.78,/content/drive/MyDrive/ASR_Dataset/segments/hopdaothanh_00443.wav,,pending,,
hopdaothanh_00444.wav,444,hopdaothanh.m4a,16000,1,4837.226,4849.43,12.204,/content/drive/MyDrive/ASR_Dataset/segments/hopdaothanh_00444.wav,,pending,,
hopdaothanh_00445.wav,445,hopdaothanh.m4a,16000,1,4849.642,4857.59,7.948,/content/drive/MyDrive/ASR_Dataset/segments/hopdaothanh_00445.wav,,pending,,
hopdaothanh_00446.wav,446,hopdaothanh.m4a,16000,1,4857.77,4867.478,9.708,/content/drive/MyDrive/ASR_Dataset/segments/hopdaothanh_00446.wav,,pending,,
hopdaothanh_00447.wav,447,hopdaothanh.m4a,16000,1,4868.266,4878.326,10.06,/content/drive/MyDrive/ASR_Dataset/segments/hopdaothanh_00447.wav,,pending,,
hopdaothanh_00448.wav,448,hopdaothanh.m4a,16000,1,4878.474,4884.47,5.996,/content/drive/MyDrive/ASR_Dataset/segments/hopdaothanh_00448.wav,,pending,,
hopdaothanh_00449.wav,449,hopdaothanh.m4a,16000,1,4885.354,4891.99,6.636,/content/drive/MyDrive/ASR_Dataset/segments/hopdaothanh_00449.wav,,pending,,
hopdaothanh_00450.wav,450,hopdaothanh.m4a,16000,1,4893.098,4905.302,12.204,/content/drive/MyDrive/ASR_Dataset/segments/hopdaothanh_00450.wav,,pending,,
hopdaothanh_00451.wav,451,hopdaothanh.m4a,16000,1,4908.33,4917.11,8.78,/content/drive/MyDrive/ASR_Dataset/segments/hopdaothanh_00451.wav,,pending,,
hopdaothanh_00452.wav,452,hopdaothanh.m4a,16000,1,4917.77,4921.654,3.884,/content/drive/MyDrive/ASR_Dataset/segments/hopdaothanh_00452.wav,,pending,,
hopdaothanh_00453.wav,453,hopdaothanh.m4a,16000,1,4923.402,4931.702,8.3,/content/drive/MyDrive/ASR_Dataset/segments/hopdaothanh_00453.wav,,pending,,
hopdaothanh_00454.wav,454,hopdaothanh.m4a,16000,1,4933.098,4940.374,7.276,/content/drive/MyDrive/ASR_Dataset/segments/hopdaothanh_00454.wav,,pending,,
hopdaothanh_00455.wav,455,hopdaothanh.m4a,16000,1,4941.386,4948.022,6.636,/content/drive/MyDrive/ASR_Dataset/segments/hopdaothanh_00455.wav,,pending,,
hopdaothanh_00456.wav,456,hopdaothanh.m4a,16000,1,4948.714,4958.422,9.708,/content/drive/MyDrive/ASR_Dataset/segments/hopdaothanh_00456.wav,,pending,,
hopdaothanh_00457.wav,457,hopdaothanh.m4a,16000,1,4958.634,4964.054,5.42,/content/drive/MyDrive/ASR_Dataset/segments/hopdaothanh_00457.wav,,pending,,
hopdaothanh_00458.wav,458,hopdaothanh.m4a,16000,1,4964.202,4977.622,13.42,/content/drive/MyDrive/ASR_Dataset/segments/hopdaothanh_00458.wav,,pending,,
hopdaothanh_00459.wav,459,hopdaothanh.m4a,16000,1,4978.506,4986.646,8.14,/content/drive/MyDrive/ASR_Dataset/segments/hopdaothanh_00459.wav,,pending,,
hopdaothanh_00460.wav,460,hopdaothanh.m4a,16000,1,4987.626,4996.79,9.164,/content/drive/MyDrive/ASR_Dataset/segments/hopdaothanh_00460.wav,,pending,,
hopdaothanh_00461.wav,461,hopdaothanh.m4a,16000,1,4998.026,5005.846,7.82,/content/drive/MyDrive/ASR_Dataset/segments/hopdaothanh_00461.wav,,pending,,
hopdaothanh_00462.wav,462,hopdaothanh.m4a,16000,1,5006.922,5012.822,5.9,/content/drive/MyDrive/ASR_Dataset/segments/hopdaothanh_00462.wav,,pending,,
hopdaothanh_00463.wav,463,hopdaothanh.m4a,16000,1,5013.866,5026.23,12.364,/content/drive/MyDrive/ASR_Dataset/segments/hopdaothanh_00463.wav,,pending,,
hopdaothanh_00464.wav,464,hopdaothanh.m4a,16000,1,5026.826,5033.43,6.604,/content/drive/MyDrive/ASR_Dataset/segments/hopdaothanh_00464.wav,,pending,,
hopdaothanh_00465.wav,465,hopdaothanh.m4a,16000,1,5034.634,5048.886,14.252,/content/drive/MyDrive/ASR_Dataset/segments/hopdaothanh_00465.wav,,pending,,
hopdaothanh_00466.wav,466,hopdaothanh.m4a,16000,1,5049.45,5062.39,12.94,/content/drive/MyDrive/ASR_Dataset/segments/hopdaothanh_00466.wav,,pending,,
hopdaothanh_00467.wav,467,hopdaothanh.m4a,16000,1,5063.402,5067.862,4.46,/content/drive/MyDrive/ASR_Dataset/segments/hopdaothanh_00467.wav,,pending,,
hopdaothanh_00468.wav,468,hopdaothanh.m4a,16000,1,5068.874,5078.294,9.42,/content/drive/MyDrive/ASR_Dataset/segments/hopdaothanh_00468.wav,,pending,,
hopdaothanh_00469.wav,469,hopdaothanh.m4a,16000,1,5079.434,5083.414,3.98,/content/drive/MyDrive/ASR_Dataset/segments/hopdaothanh_00469.wav,,pending,,
hopdaothanh_00470.wav,470,hopdaothanh.m4a,16000,1,5084.33,5093.686,9.356,/content/drive/MyDrive/ASR_Dataset/segments/hopdaothanh_00470.wav,,pending,,
hopdaothanh_00471.wav,471,hopdaothanh.m4a,16000,1,5095.146,5105.302,10.156,/content/drive/MyDrive/ASR_Dataset/segments/hopdaothanh_00471.wav,,pending,,
hopdaothanh_00472.wav,472,hopdaothanh.m4a,16000,1,5105.962,5112.886,6.924,/content/drive/MyDrive/ASR_Dataset/segments/hopdaothanh_00472.wav,,pending,,
hopdaothanh_00473.wav,473,hopdaothanh.m4a,16000,1,5113.034,5121.878,8.844,/content/drive/MyDrive/ASR_Dataset/segments/hopdaothanh_00473.wav,,pending,,
hopdaothanh_00474.wav,474,hopdaothanh.m4a,16000,1,5122.186,5129.174,6.988,/content/drive/MyDrive/ASR_Dataset/segments/hopdaothanh_00474.wav,,pending,,
hopdaothanh_00475.wav,475,hopdaothanh.m4a,16000,1,5130.346,5134.294,3.948,/content/drive/MyDrive/ASR_Dataset/segments/hopdaothanh_00475.wav,,pending,,
hopdaothanh_00476.wav,476,hopdaothanh.m4a,16000,1,5134.954,5147.83,12.876,/content/drive/MyDrive/ASR_Dataset/segments/hopdaothanh_00476.wav,,pending,,
hopdaothanh_00477.wav,477,hopdaothanh.m4a,16000,1,5148.554,5160.534,11.98,/content/drive/MyDrive/ASR_Dataset/segments/hopdaothanh_00477.wav,,pending,,
hopdaothanh_00478.wav,478,hopdaothanh.m4a,16000,1,5160.874,5167.414,6.54,/content/drive/MyDrive/ASR_Dataset/segments/hopdaothanh_00478.wav,,pending,,
hopdaothanh_00479.wav,479,hopdaothanh.m4a,16000,1,5170.634,5178.634,8.0,/content/drive/MyDrive/ASR_Dataset/segments/hopdaothanh_00479.wav,,pending,,
hopdaothanh_00480.wav,480,hopdaothanh.m4a,16000,1,5178.634,5189.59,10.956,/content/drive/MyDrive/ASR_Dataset/segments/hopdaothanh_00480.wav,,pending,,
hopdaothanh_00481.wav,481,hopdaothanh.m4a,16000,1,5189.77,5204.502,14.732,/content/drive/MyDrive/ASR_Dataset/segments/hopdaothanh_00481.wav,,pending,,
hopdaothanh_00482.wav,482,hopdaothanh.m4a,16000,1,5204.81,5214.614,9.804,/content/drive/MyDrive/ASR_Dataset/segments/hopdaothanh_00482.wav,,pending,,
hopdaothanh_00483.wav,483,hopdaothanh.m4a,16000,1,5216.554,5223.478,6.924,/content/drive/MyDrive/ASR_Dataset/segments/hopdaothanh_00483.wav,,pending,,
hopdaothanh_00484.wav,484,hopdaothanh.m4a,16000,1,5223.69,5231.69,8.0,/content/drive/MyDrive/ASR_Dataset/segments/hopdaothanh_00484.wav,,pending,,
hopdaothanh_00485.wav,485,hopdaothanh.m4a,16000,1,5231.69,5239.69,8.0,/content/drive/MyDrive/ASR_Dataset/segments/hopdaothanh_00485.wav,,pending,,
hopdaothanh_00486.wav,486,hopdaothanh.m4a,16000,1,5239.69,5248.054,8.364,/content/drive/MyDrive/ASR_Dataset/segments/hopdaothanh_00486.wav,,pending,,
hopdaothanh_00487.wav,487,hopdaothanh.m4a,16000,1,5248.618,5252.95,4.332,/content/drive/MyDrive/ASR_Dataset/segments/hopdaothanh_00487.wav,,pending,,
hopdaothanh_00488.wav,488,hopdaothanh.m4a,16000,1,5253.834,5265.206,11.372,/content/drive/MyDrive/ASR_Dataset/segments/hopdaothanh_00488.wav,,pending,,
hopdaothanh_00489.wav,489,hopdaothanh.m4a,16000,1,5265.45,5279.894,14.444,/content/drive/MyDrive/ASR_Dataset/segments/hopdaothanh_00489.wav,,pending,,
hopdaothanh_00490.wav,490,hopdaothanh.m4a,16000,1,5280.554,5290.742,10.188,/content/drive/MyDrive/ASR_Dataset/segments/hopdaothanh_00490.wav,,pending,,
hopdaothanh_00491.wav,491,hopdaothanh.m4a,16000,1,5295.434,5307.638,12.204,/content/drive/MyDrive/ASR_Dataset/segments/hopdaothanh_00491.wav,,pending,,
hopdaothanh_00492.wav,492,hopdaothanh.m4a,16000,1,5307.978,5321.238,13.26,/content/drive/MyDrive/ASR_Dataset/segments/hopdaothanh_00492.wav,,pending,,
hopdaothanh_00493.wav,493,hopdaothanh.m4a,16000,1,5322.666,5331.19,8.524,/content/drive/MyDrive/ASR_Dataset/segments/hopdaothanh_00493.wav,,pending,,
hopdaothanh_00494.wav,494,hopdaothanh.m4a,16000,1,5331.818,5339.574,7.756,/content/drive/MyDrive/ASR_Dataset/segments/hopdaothanh_00494.wav,,pending,,
